TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","lhash_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\lhash_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116857,,,,,,,,,,,,"10/12/2024, 22:39:17.830","10/12/2024, 22:39:17.830","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","json_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\json_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116860,,,,,,,,,,,,"10/12/2024, 22:39:17.832","10/12/2024, 22:39:17.832","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","keymgmt_internal_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\keymgmt_internal_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116859,,,,,,,,,,,,"10/12/2024, 22:39:17.831","10/12/2024, 22:39:17.831","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ideatest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\ideatest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116864,,,,,,,,,,,,"10/12/2024, 22:39:17.834","10/12/2024, 22:39:17.834","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","igetest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\igetest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116862,,,,,,,,,,,,"10/12/2024, 22:39:17.834","10/12/2024, 22:39:17.834","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ideatest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\ideatest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116865,,,,,,,,,,,,"10/12/2024, 22:39:17.834","10/12/2024, 22:39:17.834","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","http_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\http_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116866,,,,,,,,,,,,"10/12/2024, 22:39:17.835","10/12/2024, 22:39:17.835","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","igetest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\igetest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116863,,,,,,,,,,,,"10/12/2024, 22:39:17.834","10/12/2024, 22:39:17.834","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","http_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\http_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116867,,,,,,,,,,,,"10/12/2024, 22:39:17.835","10/12/2024, 22:39:17.835","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hpke_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hpke_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116868,,,,,,,,,,,,"10/12/2024, 22:39:17.836","10/12/2024, 22:39:17.836","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hmactest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hmactest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116870,,,,,,,,,,,,"10/12/2024, 22:39:17.837","10/12/2024, 22:39:17.837","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","json_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\json_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116861,,,,,,,,,,,,"10/12/2024, 22:39:17.832","10/12/2024, 22:39:17.832","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","lhash_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\lhash_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116856,,,,,,,,,,,,"10/12/2024, 22:39:17.830","10/12/2024, 22:39:17.830","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hmactest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hmactest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116871,,,,,,,,,,,,"10/12/2024, 22:39:17.837","10/12/2024, 22:39:17.837","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hpke_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hpke_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116869,,,,,,,,,,,,"10/12/2024, 22:39:17.836","10/12/2024, 22:39:17.836","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","gmdifftest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\gmdifftest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116875,,,,,,,,,,,,"10/12/2024, 22:39:17.838","10/12/2024, 22:39:17.838","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hexstr_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hexstr_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116873,,,,,,,,,,,,"10/12/2024, 22:39:17.837","10/12/2024, 22:39:17.837","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","hexstr_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\hexstr_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116872,,,,,,,,,,,,"10/12/2024, 22:39:17.837","10/12/2024, 22:39:17.837","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","gmdifftest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\gmdifftest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116874,,,,,,,,,,,,"10/12/2024, 22:39:17.838","10/12/2024, 22:39:17.838","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","fips_version_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\fips_version_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116877,,,,,,,,,,,,"10/12/2024, 22:39:17.839","10/12/2024, 22:39:17.839","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","fips_version_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\fips_version_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116876,,,,,,,,,,,,"10/12/2024, 22:39:17.839","10/12/2024, 22:39:17.839","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ffc_internal_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\ffc_internal_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116879,,,,,,,,,,,,"10/12/2024, 22:39:17.841","10/12/2024, 22:39:17.841","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","ffc_internal_test.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\ffc_internal_test.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116878,,,,,,,,,,,,"10/12/2024, 22:39:17.841","10/12/2024, 22:39:17.841","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileDeleted,"{""FileType"":""Error""}",,d94c213bcda824928d48aa7080dd7d35aa91b4f7,"cns-238103","fatalerrtest.exe",,,,,"C:\Program Files\OpenSSL-Win64\tests\fatalerrtest.exe","nt authority",system,,"S-1-5-18",,"""_iu14D2N.tmp"" /SECONDPHASE=""C:\Program Files\OpenSSL-Win64\unins002.exe"" /FIRSTPHASEWND=$48014E /VERYSILENT /SUPPRESSMSGBOXES /NORESTART /RESTARTEXITCODE=0 /MSI","_iu14d2n.tmp","c:\windows\temp\_iu14d2n.tmp",6128,System,b0ab9ec04ae102c49dfb72c7e4e4db76,"unins002.exe",30276,4d7f2e8314cd6aaa75ace019dd6e13165f5ac780,b566e38a1f04127f48160c5eec830d7fc72a14aba4a31728ce2d41aa38e21e86,TokenElevationTypeDefault,false,,,,,116880,,,,,,,,,,,,"10/12/2024, 22:39:17.841","10/12/2024, 22:39:17.841","10/12/2024, 22:39:16.769","10/12/2024, 22:39:16.895",730789,,"Setup/Uninstall",,,,,0,false,,,,DeviceFileEvents
