TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","0.png",,,,16802,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrIngress\YQWUP7RU\0.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,1e90ec8331c5952985350290d88d45c3,,,,220544,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,8166d994d27c7c2e5833a702576b17d07b3fad90,65729da975ce6e7bdb99528adc87365a46ede6498a9a831cd38c0faba68731a9,,,,"09/12/2024, 11:01:40.898","09/12/2024, 11:01:40.898","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28888_0.png",,,,,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28888_0.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,,,,,220547,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:01:46.730","09/12/2024, 11:01:46.730","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","1.png",,,,210960,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrIngress\YQWUP7RU\1.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,8d2d268384e8ccd79ba90776f09f178b,,,,220546,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,18e02378317991e192706fa3c0e0781a16ec9404,d8c5a4cda0f47c80835feb8dbb9901382f020ad79b909b43e5b6ae84453ce9b9,,,,"09/12/2024, 11:01:40.910","09/12/2024, 11:01:40.910","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","1.png",,,,,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrIngress\YQWUP7RU\~BROMIUM\1.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,,,,,220545,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:01:40.907","09/12/2024, 11:01:40.907","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","0.png",,,,,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrIngress\YQWUP7RU\~BROMIUM\0.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,,,,,220543,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:01:40.896","09/12/2024, 11:01:40.896","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28888_1.png",,,,,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28888_1.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,,,,,220548,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:01:46.733","09/12/2024, 11:01:46.733","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28888_2.png",,,,,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28888_2.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,,,,,220549,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:01:46.736","09/12/2024, 11:01:46.736","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Image""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28889_0.png",,,,302,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28889_0.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,95bf55576727ab3029ff17e492dab35f,,,,220555,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,cf066d539105e1e51c8e42dcaf46e6eec37beb08,c850046dcb2a35591d4060fe3f5432a70b29f7e0994757ec994be8ac6fcff274,,,,"09/12/2024, 11:02:43.426","09/12/2024, 11:02:43.426","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Image""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28889_2.png",,,,277,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28889_2.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,634a9b66163790f76b56d3e396348203,,,,220557,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,9ab97b7ad4ecae36da67bb34e6acb583ca1f7346,52dd86d453e2dc8a9f0af12474459ee8088bdcdaf32dc05a6477565791a22c21,,,,"09/12/2024, 11:02:43.434","09/12/2024, 11:02:43.434","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Image""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","microsoft-office-outlook-exe-15_28889_1.png",,,,271,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\ActionCenterCache\microsoft-office-outlook-exe-15_28889_1.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","svchost.exe -k UnistackSvcGroup -s WpnUserService","svchost.exe","c:\windows\system32\svchost.exe",13944,Medium,8ec922c7a58a8701ab481b7be9644536,"services.exe",1148,3f64c98f22da277a07cab248c44c56eedb796a81,949bfb5b4c7d58d92f3f9c5f8ec7ca4ceaffd10ec5f0020f0a987c472d61c54b,TokenElevationTypeDefault,false,8c0ce81e2fd4e81fe1013b6bf5b0ea95,,,,220556,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,7661afab8449dd43650f1d728d4932ed348e95f6,6a5bcfdf67071f12f5e1018cb1c056e097f06bacfc31680c1496590b52418c4a,,,,"09/12/2024, 11:02:43.430","09/12/2024, 11:02:43.430","30/11/2024, 22:43:15.567","02/12/2024, 08:57:53.324",79920,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.22621.1",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","AutoD.mike.myers@conosco.com.xml",,,,3712,"C:\Users\mike.myers\AppData\Local\Microsoft\Outlook\16\AutoD.mike.myers@conosco.com.xml",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,11551db27a9fce89aa01ce9223896f51,,,,221619,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,988b1f8f0bbb75cad99bd066409b09410115a695,09b13f37ae0e2a88813d4794b022f08dcfa92a4a428ac586dfd823502528eea1,,,,"09/12/2024, 11:38:06.073","09/12/2024, 11:38:06.073","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","cc1afa4d53e9ec4db5daa943ebb50a75 - Autodiscover.xml",,,,3954,"C:\Users\mike.myers\AppData\Local\Microsoft\Outlook\cc1afa4d53e9ec4db5daa943ebb50a75 - Autodiscover.xml",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,43cf59d47f002af5857a58905147d427,,,,218823,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,6bfbd82c17c8e10074ee65fecd98d982a1086122,4e62d38c906f079c79dd4489f7fadb869d515bcba021b543772e1bc6c5f28259,,,,"09/12/2024, 10:39:58.898","09/12/2024, 10:39:58.898","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Image""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","News_blue_light_72x72[1].png",,,,3276,"C:\Users\mike.myers\AppData\Local\Microsoft\Windows\INetCache\IE\YTF2O5TQ\News_blue_light_72x72[1].png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","Explorer.EXE","explorer.exe","c:\windows\explorer.exe",11428,Medium,ce22cb0eaaf28a024b477305d9a6d6a8,"userinit.exe",5232,b7c29ebe5f144106dafcc66b559b084fa411dbbd,6981ccee742819613d24e0b7b53ba58112ed62240d76585ef41dec2d0bf5a3ce,TokenElevationTypeDefault,false,8b1f39121ae16a0e54d2df9d5d45000f,,,,218715,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,48d3e772f3b47143fde761b35dc681bda3ab53bd,36124fd83c037cacbcdd74ab214e618d8a8456f3c3cc52eb5ea2913c930525ea,,,,"09/12/2024, 10:38:15.661","09/12/2024, 10:38:15.661","02/12/2024, 08:57:54.717","02/12/2024, 08:57:54.879",5596280,"Microsoft Corporation","Windows Explorer",explorer,"EXPLORER.EXE","Microsoft® Windows® Operating System","10.0.22621.4317",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","915DEAC5D1E15E49646B8A94E04E470958C9BB89.crl",,,,,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrMVData\Session\ZR02RK2E.BRS\Shared\{CA84A7D7}\uVM0083\PerUserData\Files\Users\bruser1729\AppData\Roaming\Adobe\Acrobat\DC\Security\CRLCache\915DEAC5D1E15E49646B8A94E04E470958C9BB89.crl",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""BrHostSvr.exe"" {06AE6FBC-4EFB-4713-8756-BAE4EE5E7EA3}","brhostsvr.exe","c:\program files\hp\sure click\servers\brhostsvr.exe",15220,Medium,27ff14de13ec98f9b4820993b5d6e2d1,"BrService.exe",6244,f6e791e56dddca0ff4146fea0a8a6a6310f8a66e,81b9c4002c1ccb3096d81525788e10659e1d67a31f60ab4f098c68071a69a7de,TokenElevationTypeDefault,false,,,,,221452,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:36:49.419","09/12/2024, 11:36:49.419","30/11/2024, 22:43:22.499","02/12/2024, 08:57:53.016",18002184,HP,"HP Sure Click","BrHostSvr.exe","BrHostSvr.exe","Sure Click","4.4.19.1661",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Error""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","DF22CF8B8C3B46C10D3D5C407561EABEB57F8181.crl",,,,,"C:\Users\mike.myers\AppData\Local\Bromium\vSentry\BrMVData\Session\ZR02RK2E.BRS\Shared\{CA84A7D7}\uVM0083\PerUserData\Files\Users\bruser1729\AppData\Roaming\Adobe\Acrobat\DC\Security\CRLCache\DF22CF8B8C3B46C10D3D5C407561EABEB57F8181.crl",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""BrHostSvr.exe"" {06AE6FBC-4EFB-4713-8756-BAE4EE5E7EA3}","brhostsvr.exe","c:\program files\hp\sure click\servers\brhostsvr.exe",15220,Medium,27ff14de13ec98f9b4820993b5d6e2d1,"BrService.exe",6244,f6e791e56dddca0ff4146fea0a8a6a6310f8a66e,81b9c4002c1ccb3096d81525788e10659e1d67a31f60ab4f098c68071a69a7de,TokenElevationTypeDefault,false,,,,,221453,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,,,,,,"09/12/2024, 11:36:49.422","09/12/2024, 11:36:49.422","30/11/2024, 22:43:22.499","02/12/2024, 08:57:53.016",18002184,HP,"HP Sure Click","BrHostSvr.exe","BrHostSvr.exe","Sure Click","4.4.19.1661",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","cc1afa4d53e9ec4db5daa943ebb50a75 - Autodiscover.xml",,,,3954,"C:\Users\mike.myers\AppData\Local\Microsoft\Outlook\cc1afa4d53e9ec4db5daa943ebb50a75 - Autodiscover.xml",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""OUTLOOK.EXE"" ","outlook.exe","c:\program files\microsoft office\root\office16\outlook.exe",29172,Medium,7f59d020035411a4bcf731a8320581a4,"explorer.exe",11428,394a1e782fb87d73b3304f8498a8c28700fbbbc5,edacf55936e29edd2248d1f6bd4e9e814eabb1d642b7e44f868ab75b20269cf0,TokenElevationTypeDefault,false,43cf59d47f002af5857a58905147d427,,,,221944,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,6bfbd82c17c8e10074ee65fecd98d982a1086122,4e62d38c906f079c79dd4489f7fadb869d515bcba021b543772e1bc6c5f28259,,,,"09/12/2024, 11:41:02.509","09/12/2024, 11:41:02.509","02/12/2024, 08:57:54.879","02/12/2024, 11:56:49.755",44112520,"Microsoft Corporation","Microsoft Outlook",Outlook,"Outlook.exe","Microsoft Outlook","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Unknown""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","taskpane_56137bf695b621a82440b20a4878f512.css",,,,6713,"C:\Users\mike.myers\AppData\Local\Microsoft\Office\SolutionPackages\fcaaff23e91b97a87ad9e6f96bd4634c\PackageResources\OfflineFiles\taskpane_56137bf695b621a82440b20a4878f512.css",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""SDXHelper.exe"" -Embedding","sdxhelper.exe","c:\program files\microsoft office\root\office16\sdxhelper.exe",24952,Medium,59dbf2faa3c78ee3efab39932d6afff9,"svchost.exe",1400,13e6d5e5df3b3940ded57dae83b42455f773d87d,38b69ca1e07d0ad7fc476521d8f3f86edff5e7a9599c5004d6dcefc0b6e6c457,TokenElevationTypeDefault,false,40440dca961a36f265d1f67b3d8c5cbd,,,,215754,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,4f577bc7a594c8641f755c8c3d9ce4d942df10c0,7cc46ed06d29f20792ae8e259199b8cb6eee8cf6e0e1a759b76e18b6e085bf1d,,,,"11/12/2024, 14:30:20.819","11/12/2024, 14:30:20.819","30/11/2024, 22:43:15.785","11/12/2024, 14:30:43.474",312408,"Microsoft Corporation","Microsoft Office SDX Helper",SDXHELPER,"SDXHELPER.EXE","Microsoft Office","16.0.18129.20158",1,false,,,,DeviceFileEvents
"0d5eeaad-cb89-457a-ae38-d182066dd724",FileCreated,"{""FileType"":""Image""}",,398d174cdb1706f4b4e088ea1e87608ae75003f0,"cns-238450","icon-32.png",,,,2386,"C:\Users\mike.myers\AppData\Local\Microsoft\Office\SolutionPackages\30af9b0ab06821089ba05726b647fed\PackageResources\icon-32.png",mpclondon,"mike.myers","e190b008-0939-4151-a1ed-624f74c3d6af","S-1-12-1-3784355848-1095829817-1331883425-2950087540","mike.myers@conosco.com","""SDXHelper.exe"" -Embedding","sdxhelper.exe","c:\program files\microsoft office\root\office16\sdxhelper.exe",24952,Medium,59dbf2faa3c78ee3efab39932d6afff9,"svchost.exe",1400,13e6d5e5df3b3940ded57dae83b42455f773d87d,38b69ca1e07d0ad7fc476521d8f3f86edff5e7a9599c5004d6dcefc0b6e6c457,TokenElevationTypeDefault,false,95ef187dadfaa5a8726cd087285c37f4,,,,215761,MPCLONDON,"mike.myers","S-1-12-1-3784355848-1095829817-1331883425-2950087540",Local,,,15df87b96b0b36b8079ebf97916e6437368e9bdd,f7bbecfb6efae634755f18662b5b19f13b6c4eedbcc49366dfc3947771498c63,,,,"11/12/2024, 14:30:21.019","11/12/2024, 14:30:21.019","30/11/2024, 22:43:15.785","11/12/2024, 14:30:43.474",312408,"Microsoft Corporation","Microsoft Office SDX Helper",SDXHELPER,"SDXHELPER.EXE","Microsoft Office","16.0.18129.20158",1,false,,,,DeviceFileEvents
