TenantId,Application,UserDomain,Activity,UserAgent,RecordType,"TimeGenerated [UTC]",Operation,OrganizationId,"OrganizationId_",UserType,UserKey,OfficeWorkload,ResultStatus,ResultReasonType,OfficeObjectId,UserId,"UserId_",ClientIP,"ClientIP_",Scope,"Site_",ItemType,EventSource,"Source_Name",MachineDomainInfo,MachineId,"Site_Url","Site_Url_",SourceRelativeUrl,"SourceRelativeUrl_",SourceFileName,"SourceFileName_",SourceFileExtension,DestinationRelativeUrl,DestinationFileName,DestinationFileExtension,UserSharedWith,SharingType,CustomEvent,"Event_Data",ModifiedObjectResolvedName,Parameters,ExternalAccess,OriginatingServer,OrganizationName,"Logon_Type",InternalLogonType,MailboxGuid,MailboxOwnerUPN,MailboxOwnerSid,MailboxOwnerMasterAccountSid,LogonUserSid,LogonUserDisplayName,ClientInfoString,"Client_IPAddress",ClientMachineName,ClientProcessName,ClientVersion,Folder,CrossMailboxOperations,DestMailboxId,DestMailboxOwnerUPN,DestMailboxOwnerSid,DestMailboxOwnerMasterAccountSid,DestFolder,Folders,AffectedItems,Item,ModifiedProperties,SendAsUserSmtp,SendAsUserMailboxGuid,SendOnBehalfOfUserSmtp,SendonBehalfOfUserMailboxGuid,ExtendedProperties,Client,LoginStatus,Actor,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,TargetContextId,DataCenterSecurityEventType,EffectiveOrganization,"ElevationTime [UTC]",ElevationApprover,"ElevationApprovedTime [UTC]",ElevationRequestId,ElevationRole,ElevationDuration,GenericInfo,SourceSystem,OfficeId,SourceRecordId,"AzureActiveDirectory_EventType",AADTarget,"Start_Time [UTC]",OfficeTenantId,"OfficeTenantId_",TargetUserOrGroupName,TargetUserOrGroupType,MessageId,Members,TeamName,TeamGuid,ChannelType,ChannelName,ChannelGuid,ExtraProperties,AddOnType,AddonName,TabType,Name,OldValue,NewValue,ItemName,ChatThreadId,ChatName,CommunicationType,AADGroupId,AddOnGuid,AppDistributionMode,TargetUserId,OperationScope,AzureADAppId,OperationProperties,AppId,ClientAppId,ApplicationId,SRPolicyId,SRPolicyName,SRRuleMatchDetails,IsManagedDevice,AppPoolName,UniqueTokenId,"IssuedAtTime [UTC]","ActorContextId_",Type,"_ResourceId"
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 17:57:53.000",MessageCreatedHasLink,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"04b90067-f0ca-4782-8a23-d5b9c0653ca3",MicrosoftTeams,,,,"dirk.ewer@conosco.com","dirk.ewer@conosco.com","2a00:23c7:df98:6601:8515:1a0:6856:ef63","2a00:23c7:df98:6601:8515:1a0:6856:ef63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"03ee115a-f0e4-5125-b08b-59e6a6551739","03ee115a-f0e4-5125-b08b-59e6a6551739",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,1733853473898,,,,,,,"[{""Key"":""TimeZone"",""Value"":""Europe/London""},{""Key"":""OsName"",""Value"":""mac""},{""Key"":""OsVersion"",""Value"":""10.15.7""},{""Key"":""Country"",""Value"":""us""},{""Key"":""ClientName"",""Value"":""skypeteams""},{""Key"":""ClientVersion"",""Value"":""50/24102001318""},{""Key"":""ClientUtcOffsetSeconds"",""Value"":""0""}]",,,,,,,"19:04b90067-f0ca-4782-8a23-d5b9c0653ca3_dd00a556-b4fc-4e7a-b583-7d56a74cc2ad@unq.gbl.spaces","19:04b90067-f0ca-4782-8a23-d5b9c0653ca3_dd00a556-b4fc-4e7a-b583-7d56a74cc2ad@unq.gbl.spaces",,OneOnOne,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 17:57:13.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"14b83164-b6b2-42d0-8b65-fe776c573505",MicrosoftTeams,,,,"Biveshan.Pillay@conosco.com","Biveshan.Pillay@conosco.com","10.0.0.4","10.0.0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"e09f9e4f-8e30-7213-5909-be6ffc41f4d4","e09f9e4f-8e30-7213-5909-be6ffc41f4d4",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24110115722;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.0.2.4","10.0.2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"0b6e2867-6fcb-aa0e-f61f-c91aaf7a3309","0b6e2867-6fcb-aa0e-f61f-c91aaf7a3309",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""abot-lcc-prod-recbot-northeurope-001 (appid:bbe41b28-a679-4d11-86e7-00afa56d15d7)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","192.168.1.84","192.168.1.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"669a48df-f9c2-d3f2-211c-00e5ca1bd847","669a48df-f9c2-d3f2-211c-00e5ca1bd847",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24100324916;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","192.168.1.70","192.168.1.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"eb6f5fe6-0efc-443b-82dd-c1232337238a","eb6f5fe6-0efc-443b-82dd-c1232337238a",,,"10/12/2024, 09:17:10.000","$RestApiTenantId$","$RestApiTenantId$",,,0,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24110115722;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""},{""Key"":""UsersInvitedDuringMeeting"",""Value"":""True""},{""Key"":""RTMPInEnabled"",""Value"":""False""}]",,,,,,,RecurringMeeting,"19:meeting_ZGYxNDUxYTYtZjlkZC00NjhjLWJhY2QtMTlmZDE3ODVkYjdm@thread.v2",,Meeting,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.128.37.122","10.128.37.122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"3ba2ea95-70fe-02cd-3c2f-152d2d3743ad","3ba2ea95-70fe-02cd-3c2f-152d2d3743ad",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""appid:9e133cac-5238-4d1e-aaa0-d8ff4ca23f4e GraphCommunicationsClient-ConferenceVirtualAssistantBot-1.0.0.0/1.2.0.11897""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 14:04:23.000",MessageSent,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"02a66b6e-d5fd-4557-b1b8-d9bb03789835",MicrosoftTeams,,,,"darren.ford@conosco.com","darren.ford@conosco.com","102.132.211.83","102.132.211.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"e36fd275-71b2-5f18-b5e5-3dd99fb9c74a","e36fd275-71b2-5f18-b5e5-3dd99fb9c74a",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,1733839463717,,,,,,,"[{""Key"":""TimeZone"",""Value"":""Europe/London""},{""Key"":""OsName"",""Value"":""mac""},{""Key"":""OsVersion"",""Value"":""10.15.7""},{""Key"":""Country"",""Value"":""gb""},{""Key"":""ClientName"",""Value"":""skypeteams""},{""Key"":""ClientVersion"",""Value"":""50/24102001318""},{""Key"":""ClientUtcOffsetSeconds"",""Value"":""0""}]",,,,,,,"Cove technical demo and questions...","19:meeting_NWUyMzZiYWYtN2ExYy00Yjc0LThjMDUtZTBjYzhjZDE3OTll@thread.v2","Cove technical demo and questions...",Meeting,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 14:33:04.000",TeamsSessionStarted,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"43a52344-6db8-4cfc-91b6-bd33f23bf8de",MicrosoftTeams,,,"Unknown (Unknown)","adam.chamberlain@conosco.com","adam.chamberlain@conosco.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"584644a5-70e3-4713-b9fc-a740a196f416","584644a5-70e3-4713-b9fc-a740a196f416",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","192.168.100.3","192.168.100.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"eed23e3c-f5ad-7767-5bc1-c83f2bd8f3c9","eed23e3c-f5ad-7767-5bc1-c83f2bd8f3c9",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24110115722;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.0.2.7","10.0.2.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"0643d5dc-7269-8e0e-6082-0e4a093d3b09","0643d5dc-7269-8e0e-6082-0e4a093d3b09",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""abot-lcc-prod-recbot-northeurope-001 (appid:bbe41b28-a679-4d11-86e7-00afa56d15d7)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","192.168.1.103","192.168.1.103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"7bdac8f8-e197-d846-c72f-f2c41a49c9ed","7bdac8f8-e197-d846-c72f-f2c41a49c9ed",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24102001318;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.0.2.4","10.0.2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"a46d2c17-c68d-6326-c3d1-6409bfda30ae","a46d2c17-c68d-6326-c3d1-6409bfda30ae",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""abot-lcc-prod-recbot-northeurope-001 (appid:bbe41b28-a679-4d11-86e7-00afa56d15d7)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.0.2.4","10.0.2.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"0643d5dc-7269-8e0e-6082-0e4a093d3b09","0643d5dc-7269-8e0e-6082-0e4a093d3b09",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""abot-lcc-prod-recbot-northeurope-001 (appid:bbe41b28-a679-4d11-86e7-00afa56d15d7)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","10.128.26.34","10.128.26.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"3ba2ea95-70fe-02cd-3c2f-152d2d3743ad","3ba2ea95-70fe-02cd-3c2f-152d2d3743ad",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""appid:9e133cac-5238-4d1e-aaa0-d8ff4ca23f4e GraphCommunicationsClient-ConferenceVirtualAssistantBot-2024.10.22.4/1.2.0.11897""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:34.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"0baba322-7c90-45e2-86ac-68fa56e72a80",MicrosoftTeams,,,,"lushalin.pillay@conosco.com","lushalin.pillay@conosco.com","192.168.1.70","192.168.1.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"2fa33b9b-3674-fd6a-6cd3-89171b3e89cd","2fa33b9b-3674-fd6a-6cd3-89171b3e89cd",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""CallSignalingAgent (49/24295.605.3225.8804/24110115722;release_releases/CL2024.R41.2024.41.01.1;releases/CL2024.R41)""}]",,,,,,,RecurringMeeting,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:43.000",TeamsSessionStarted,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"ae1bc341-30af-4283-8fb6-358a5207f492",MicrosoftTeams,,,"Unknown (Unknown)","andrew.black@conosco.com","andrew.black@conosco.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"5e1a9f0b-8db6-4ff6-96bf-d2541593fbee","5e1a9f0b-8db6-4ff6-96bf-d2541593fbee",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:00:29.000",TeamsSessionStarted,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"ae1bc341-30af-4283-8fb6-358a5207f492",MicrosoftTeams,,,"Unknown (Unknown)","andrew.black@conosco.com","andrew.black@conosco.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"747a0b90-fc6d-401d-bd5e-a73705f6de49","747a0b90-fc6d-401d-bd5e-a73705f6de49",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:02:40.000",MeetingParticipantDetail,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"fcda133d-5096-4cc4-8418-e925391b43e2",MicrosoftTeams,,,,"thato.aphane@conosco.com","thato.aphane@conosco.com","10.0.2.7","10.0.2.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"a809af4e-9221-9363-c7c1-d09ea38eab1b","a809af4e-9221-9363-c7c1-d09ea38eab1b",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,"[{""Key"":""UserAgent"",""Value"":""abot-lcc-prod-recbot-northeurope-001 (appid:bbe41b28-a679-4d11-86e7-00afa56d15d7)""}]",,,,,,,"AdHocMeeting, Escalation",,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:02:20.000",MessageSent,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"acbc7f37-fe5c-4b06-be02-a7adbfab4004",MicrosoftTeams,,,,"ashwin.gayadin@conosco.com","ashwin.gayadin@conosco.com","::ffff:52.123.145.28","::ffff:52.123.145.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"a7b3f0a1-d0c1-55b5-b837-621136ec0b91","a7b3f0a1-d0c1-55b5-b837-621136ec0b91",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,1733853740976,,,,,,,"[{""Key"":""OsName"",""Value"":""windows""},{""Key"":""OsVersion"",""Value"":""8""},{""Key"":""Country"",""Value"":""us""},{""Key"":""ClientName"",""Value"":""canvas""},{""Key"":""ClientVersion"",""Value"":""1.0""}]",,,,,,,"Spencer House / Conosco -Apple and Pipedrive discussion  ","19:meeting_ZTQyN2RmOTYtMmFkOC00YmIwLThkN2MtYjliMDljMGRjNTRi@thread.v2","Spencer House / Conosco -Apple and Pipedrive discussion  ",Meeting,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:02:09.000",TeamsSessionStarted,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"acbc7f37-fe5c-4b06-be02-a7adbfab4004",MicrosoftTeams,,,"Unknown (Unknown)","ashwin.gayadin@conosco.com","ashwin.gayadin@conosco.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"816a2c54-d642-41b4-bb76-3e4003ed2b50","816a2c54-d642-41b4-bb76-3e4003ed2b50",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,OfficeActivity,
"0d5eeaad-cb89-457a-ae38-d182066dd724",,,,,MicrosoftTeams,"10/12/2024, 18:02:30.000",ReactedToMessage,"4ccdd9df-c201-4d7b-b4b5-419eb462fdd5","4ccdd9df-c201-4d7b-b4b5-419eb462fdd5",Regular,"acbc7f37-fe5c-4b06-be02-a7adbfab4004",MicrosoftTeams,,,,"ashwin.gayadin@conosco.com","ashwin.gayadin@conosco.com","41.193.87.254","41.193.87.254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,"10/12/2024, 18:06:32.038",,,,,,,OfficeActivityManager,"c5134bfa-3485-5d8b-8387-5511aed195fe","c5134bfa-3485-5d8b-8387-5511aed195fe",,,"10/12/2024, 18:06:32.038","$RestApiTenantId$","$RestApiTenantId$",,,1733848435393,,,,,,,"[{""Key"":""TimeZone"",""Value"":""Europe/London""},{""Key"":""OsName"",""Value"":""windows""},{""Key"":""OsVersion"",""Value"":""NT 10.0""},{""Key"":""Country"",""Value"":""gb""},{""Key"":""ClientName"",""Value"":""skypeteams""},{""Key"":""ClientVersion"",""Value"":""49/24102001318""},{""Key"":""ClientUtcOffsetSeconds"",""Value"":""0""}]",,,,,,,,"19:11d815a1a046461d95060bf6a24b7842@thread.v2","SHP ABM",GroupChat,,,,,,,,,,,,,,false,,,,,OfficeActivity,
